15
195.0,23166.4,195.0,23166.4,0.0,578.403
195.0,23164.6,195.0,23164.6,0.0,9.60545
195.0,23166.4,195.0,23166.4,0.0,588.013
195.0,23166.4,195.0,23166.4,0.0,578.404
195.0,23164.6,195.0,23164.6,0.0,9.60558
195.0,23166.4,195.0,23166.4,0.0,588.009
195.0,23166.4,195.0,23166.4,0.0,578.4
195.0,23164.6,195.0,23164.6,0.0,9.60888
195.0,23166.4,195.0,23166.4,0.0,588.015
195.0,23166.4,195.0,23166.4,0.0,578.396
195.0,23164.6,195.0,23164.6,0.0,9.60089
195.0,23166.4,195.0,23166.4,0.0,588.01
195.0,23166.4,195.0,23166.4,0.0,578.397
195.0,23164.6,195.0,23164.6,0.0,9.60399
195.0,23166.4,195.0,23166.4,0.0,588.006
405.0,23165.5,405.0,23165.5,0.0,296.614
405.0,23166.4,405.0,23166.4,0.0,9.61385
405.0,23165.6,405.0,23165.6,0.0,287.004
405.0,23165.5,405.0,23165.5,0.0,296.616
405.0,23166.4,405.0,23166.4,0.0,9.60882
405.0,23165.6,405.0,23165.6,0.0,287.007
405.0,23165.5,405.0,23165.5,0.0,296.616
405.0,23166.4,405.0,23166.4,0.0,9.60913
405.0,23165.6,405.0,23165.6,0.0,287.015
405.0,23165.5,405.0,23165.5,0.0,296.619
405.0,23166.4,405.0,23166.4,0.0,9.60461
405.0,23165.5,405.0,23165.5,0.0,287.006
405.0,23165.5,405.0,23165.5,0.0,296.624
405.0,23166.4,405.0,23166.4,0.0,9.60503
405.0,23165.6,405.0,23165.6,0.0,287.009
795.0,23165.9,795.0,23165.9,0.0,141.017
795.0,23165.5,795.0,23165.5,0.0,9.60725
795.0,23166.0,795.0,23166.0,0.0,150.63
795.0,23165.9,795.0,23165.9,0.0,141.019
795.0,23165.5,795.0,23165.5,0.0,9.61201
795.0,23166.0,795.0,23166.0,0.0,150.629
795.0,23165.9,795.0,23165.9,0.0,141.018
795.0,23165.5,795.0,23165.5,0.0,9.6069
795.0,23166.0,795.0,23166.0,0.0,150.627
795.0,23165.9,795.0,23165.9,0.0,141.02
795.0,23165.5,795.0,23165.5,0.0,9.60355
795.0,23166.0,795.0,23166.0,0.0,150.629
795.0,23165.9,795.0,23165.9,0.0,141.014
795.0,23165.5,795.0,23165.5,0.0,9.60415
795.0,23166.0,795.0,23166.0,0.0,150.628
1605.0,23165.7,15.0,106.728,1605.0,23165.7
1605.0,23165.9,15.0,13.2318,1605.0,23165.9
1605.0,23165.8,15.0,93.4916,1605.0,23165.8
1605.0,23165.7,15.0,106.716,1605.0,23165.7
1605.0,23165.9,15.0,13.2359,1605.0,23165.9
1605.0,23165.8,15.0,93.4947,1605.0,23165.8
1605.0,23165.7,15.0,106.727,1605.0,23165.7
1605.0,23165.9,15.0,13.2376,1605.0,23165.9
1605.0,23165.8,15.0,93.4891,1605.0,23165.8
1605.0,23165.7,15.0,106.728,1605.0,23165.7
1605.0,23165.9,15.0,13.2317,1605.0,23165.9
1605.0,23165.8,15.0,93.4876,1605.0,23165.8
1605.0,23165.7,15.0,106.717,1605.0,23165.7
1605.0,23165.9,15.0,13.2331,1605.0,23165.9
1605.0,23165.8,15.0,93.4921,1605.0,23165.8
1605.0,0.8,15.0,93.4921,1605.0,0.8
